TANAR	PROPN	TANAR
we	PRON	we
sat	VERB	sit
for	ADP	for
some	DET	some
time	NOUN	time
.	PUNCT	.
Presently	ADV	presently
Jason	PROPN	Jason
removed	VERB	remove
his	PRON	his
ear	NOUN	ear
phones	NOUN	phone
and	CCONJ	and
turned	VERB	turn
toward	ADP	toward
me	PRON	I
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
was	AUX	be
getting	VERB	get
music	NOUN	music
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
;	PUNCT	;
“	PUNCT	""""
strange	ADJ	strange
,	PUNCT	,
weird	ADJ	weird
music	NOUN	music
,	PUNCT	,
and	CCONJ	and
then	ADV	then
suddenly	ADV	suddenly
there	PRON	there
came	VERB	come
loud	ADJ	loud
shouts	NOUN	shout
and	CCONJ	and
it	PRON	it
seemed	VERB	seem
that	SCONJ	that
I	PRON	I
could	AUX	could
hear	VERB	hear
blows	NOUN	blow
struck	VERB	strike
and	CCONJ	and
there	PRON	there
were	AUX	be
screams	NOUN	scream
and	CCONJ	and
the	DET	the
sound	NOUN	sound
of	ADP	of
shots	NOUN	shot
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Perry	PROPN	Perry
,	PUNCT	,
you	PRON	you
know	VERB	know
,	PUNCT	,
was	AUX	be
experimenting	VERB	experiment
with	ADP	with
gunpowder	NOUN	gunpowder
down	ADV	down
there	ADV	there
below	ADV	below
,	PUNCT	,
in	ADP	in
Pellucidar	PROPN	Pellucidar
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
reminded	VERB	remind
Jason	PROPN	Jason
,	PUNCT	,
with	ADP	with
a	DET	a
grin	NOUN	grin
;	PUNCT	;
but	CCONJ	but
he	PRON	he
was	AUX	be
inclined	VERB	incline
to	PART	to
be	AUX	be
serious	ADJ	serious
and	CCONJ	and
did	AUX	do
not	PART	not
respond	VERB	respond
in	ADP	in
kind	NOUN	kind
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
know	VERB	know
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
that	SCONJ	that
there	PRON	there
really	ADV	really
has	AUX	have
been	AUX	be
a	DET	a
theory	NOUN	theory
of	ADP	of
an	DET	an
inner	ADJ	inner
world	NOUN	world
for	ADP	for
many	ADJ	many
years	NOUN	year
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
replied	VERB	reply
,	PUNCT	,
“	PUNCT	""""
I	PRON	I
have	AUX	have
read	VERB	read
works	NOUN	work
expounding	VERB	expound
and	CCONJ	and
defending	VERB	defend
such	ADJ	such
a	NOUN	a
theory	NOUN	theory
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
It	PRON	it
supposes	VERB	suppose
polar	ADJ	polar
openings	NOUN	opening
leading	VERB	lead
into	ADP	into
the	DET	the
interior	NOUN	interior
of	ADP	of
the	DET	the
earth	NOUN	earth
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Jason	PROPN	Jason
.	PUNCT	.
“	PUNCT	""""
And	CCONJ	and
it	PRON	it
is	AUX	be
substantiated	VERB	substantiate
by	ADP	by
many	ADJ	many
seemingly	ADV	seemingly
irrefutable	ADJ	irrefutable
scientific	ADJ	scientific
facts	NOUN	fact
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
reminded	VERB	remind
him—“open	PUNCT	him—“open
polar	ADJ	polar
sea	NOUN	sea
,	PUNCT	,
warmer	ADJ	warm
water	NOUN	water
farthest	ADJ	farth
north	ADV	north
,	PUNCT	,
tropical	ADJ	tropical
vegetation	NOUN	vegetation
floating	VERB	float
southward	ADV	southward
from	ADP	from
the	DET	the
polar	ADJ	polar
regions	NOUN	region
,	PUNCT	,
the	DET	the
northern	ADJ	northern
lights	NOUN	light
,	PUNCT	,
the	DET	the
magnetic	ADJ	magnetic
pole	NOUN	pole
,	PUNCT	,
the	DET	the
persistent	ADJ	persistent
stories	NOUN	story
of	ADP	of
the	DET	the
Eskimos	PROPN	Eskimos
that	SCONJ	that
they	PRON	they
are	AUX	be
descended	VERB	descend
from	ADP	from
a	DET	a
race	NOUN	race
that	PRON	that
came	VERB	come
from	ADP	from
a	DET	a
warm	NOUN	warm
country	NOUN	country
far	ADV	far
to	ADP	to
the	DET	the
north	NOUN	north
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
'd	AUX	would
like	VERB	like
to	PART	to
make	VERB	make
a	DET	a
try	NOUN	try
for	ADP	for
one	NUM	one
of	ADP	of
the	DET	the
polar	ADJ	polar
openings	NOUN	opening
,	PUNCT	,
”	PUNCT	""""
mused	VERB	muse
Jason	PROPN	Jason
as	ADP	as
he	PRON	he
replaced	VERB	replace
the	DET	the
ear	NOUN	ear
phones	NOUN	phone
.	PUNCT	.
Again	ADV	again
there	PRON	there
was	AUX	be
a	DET	a
long	ADJ	long
silence	NOUN	silence
,	PUNCT	,
broken	VERB	break
at	ADP	at
last	ADJ	last
by	ADP	by
a	DET	a
sharp	ADJ	sharp
exclamation	NOUN	exclamation
from	ADP	from
Jason	PROPN	Jason
.	PUNCT	.
He	PRON	he
pushed	VERB	push
an	DET	an
extra	ADJ	extra
headpiece	NOUN	headpiece
toward	ADP	toward
me	PRON	I
.	PUNCT	.
“	PUNCT	""""
Listen	VERB	listen
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
.	PUNCT	.
As	ADP	as
I	PRON	I
adjusted	VERB	adjust
the	DET	the
ear	NOUN	ear
phones	NOUN	phone
I	PRON	I
heard	VERB	hear
that	DET	that
which	DET	which
we	PRON	we
had	AUX	have
never	ADV	never
before	ADV	before
received	VERB	receive
on	ADP	on
the	DET	the
Gridley	PROPN	Gridley
wave	NOUN	wave
—	PUNCT	—
code	NOUN	code
!	PUNCT	!
No	DET	no
wonder	NOUN	wonder
that	SCONJ	that
Jason	PROPN	Jason
Gridley	PROPN	Gridley
was	AUX	be
excited	ADJ	excited
,	PUNCT	,
since	SCONJ	since
there	PRON	there
was	AUX	be
no	DET	no
station	NOUN	station
on	ADP	on
earth	NOUN	earth
,	PUNCT	,
other	ADJ	other
than	ADP	than
his	PRON	his
own	ADJ	own
,	PUNCT	,
attuned	VERB	attune
to	ADP	to
the	DET	the
Gridley	PROPN	Gridley
wave	NOUN	wave
.	PUNCT	.
Code	NOUN	code
!	PUNCT	!
What	PRON	what
could	AUX	could
it	PRON	it
mean	VERB	mean
?	PUNCT	?
I	PRON	I
was	AUX	be
torn	VERB	tear
by	ADP	by
conflicting	VERB	conflict
emotions	NOUN	emotion
—	PUNCT	—
to	PART	to
tear	VERB	tear
off	ADP	off
the	DET	the
ear	NOUN	ear
phones	NOUN	phone
and	CCONJ	and
discuss	VERB	discuss
this	DET	this
amazing	ADJ	amazing
thing	NOUN	thing
with	ADP	with
Jason	PROPN	Jason
,	PUNCT	,
and	CCONJ	and
to	PART	to
keep	VERB	keep
them	PRON	they
on	ADP	on
and	CCONJ	and
listen	VERB	listen
.	PUNCT	.
I	PRON	I
am	AUX	be
not	PART	not
what	PRON	what
one	PRON	one
might	AUX	might
call	VERB	call
an	DET	an
expert	NOUN	expert
in	ADP	in
the	DET	the
intricacies	NOUN	intricacy
of	ADP	of
code	NOUN	code
,	PUNCT	,
but	CCONJ	but
I	PRON	I
had	AUX	have
no	DET	no
difficulty	NOUN	difficulty
in	ADP	in
understanding	VERB	understand
the	DET	the
simple	ADJ	simple
signal	NOUN	signal
of	ADP	of
two	NUM	two
letters	NOUN	letter
,	PUNCT	,
repeated	VERB	repeat
in	ADP	in
groups	NOUN	group
of	ADP	of
three	NUM	three
,	PUNCT	,
with	ADP	with
a	DET	a
pause	NOUN	pause
after	ADP	after
each	DET	each
group	NOUN	group
:	PUNCT	:
“	PUNCT	""""
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
”	PUNCT	""""
pause	NOUN	pause
;	PUNCT	;
“	PUNCT	""""
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
”	PUNCT	""""
pause	NOUN	pause
.	PUNCT	.
I	PRON	I
glanced	VERB	glance
up	ADP	up
at	ADP	at
Jason	PROPN	Jason
.	PUNCT	.
His	PRON	his
eyes	NOUN	eye
,	PUNCT	,
filled	VERB	fill
with	ADP	with
puzzled	ADJ	puzzled
questioning	NOUN	questioning
,	PUNCT	,
met	VERB	meet
mine	ADJ	mine
,	PUNCT	,
as	ADP	as
though	SCONJ	though
to	PART	to
ask	VERB	ask
,	PUNCT	,
what	PRON	what
does	AUX	do
it	PRON	it
mean	VERB	mean
?	PUNCT	?
The	DET	the
signals	NOUN	signal
ceased	VERB	cease
and	CCONJ	and
Jason	PROPN	Jason
touched	VERB	touch
his	PRON	his
own	ADJ	own
key	NOUN	key
,	PUNCT	,
sending	VERB	send
his	PRON	his
initials	NOUN	initial
,	PUNCT	,
“	PUNCT	""""
J.G.	PROPN	J.G.
,	PUNCT	,
J.G.	PROPN	J.G.
,	PUNCT	,
J.G.	PROPN	J.G.
”	PUNCT	""""
in	ADP	in
the	DET	the
same	ADJ	same
grouping	NOUN	grouping
that	SCONJ	that
we	PRON	we
had	AUX	have
received	VERB	receive
the	DET	the
D.I.	PROPN	D.I.
signal	NOUN	signal
.	PUNCT	.
Almost	ADV	almost
instantly	ADV	instantly
he	PRON	he
was	AUX	be
interrupted	VERB	interrupt
—	PUNCT	—
you	PRON	you
could	AUX	could
feel	VERB	feel
the	DET	the
excitement	NOUN	excitement
of	ADP	of
the	DET	the
sender	NOUN	sender
.	PUNCT	.
“	PUNCT	""""
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
Pellucidar	PROPN	Pellucidar
,	PUNCT	,
”	PUNCT	""""
rattled	VERB	rattle
against	ADP	against
our	PRON	our
ear	NOUN	ear
-	PUNCT	-
drums	NOUN	drum
like	ADP	like
machine	NOUN	machine
gun	NOUN	gun
fire	NOUN	fire
.	PUNCT	.
Jason	PROPN	Jason
and	CCONJ	and
I	PRON	I
sat	VERB	sit
in	ADP	in
dumb	ADJ	dumb
amazement	NOUN	amazement
,	PUNCT	,
staring	VERB	stare
at	ADP	at
one	NUM	one
another	DET	another
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
is	AUX	be
a	DET	a
hoax	NOUN	hoax
!	PUNCT	!
”	PUNCT	""""
I	PRON	I
exclaimed	VERB	exclaim
,	PUNCT	,
and	CCONJ	and
Jason	PROPN	Jason
,	PUNCT	,
reading	VERB	read
my	PRON	my
lips	NOUN	lip
,	PUNCT	,
shook	VERB	shake
his	PRON	his
head	NOUN	head
.	PUNCT	.
“	PUNCT	""""
How	SCONJ	how
can	AUX	can
it	PRON	it
be	AUX	be
a	DET	a
hoax	NOUN	hoax
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
“	PUNCT	""""
There	PRON	there
is	AUX	be
no	DET	no
other	ADJ	other
station	NOUN	station
on	ADP	on
earth	NOUN	earth
equipped	VERB	equip
to	PART	to
send	VERB	send
or	CCONJ	or
to	PART	to
receive	VERB	receive
over	ADP	over
the	DET	the
Gridley	PROPN	Gridley
wave	NOUN	wave
,	PUNCT	,
so	SCONJ	so
there	PRON	there
can	AUX	can
be	AUX	be
no	NOUN	no
means	NOUN	mean
of	ADP	of
perpetrating	VERB	perpetrate
such	DET	such
a	DET	a
hoax	NOUN	hoax
.	PUNCT	.
”	PUNCT	""""
Our	PRON	our
mysterious	ADJ	mysterious
station	NOUN	station
was	AUX	be
on	ADP	on
the	DET	the
air	NOUN	air
again	ADV	again
!	PUNCT	!
“	PUNCT	""""
If	SCONJ	if
you	PRON	you
get	VERB	get
this	DET	this
,	PUNCT	,
repeat	VERB	repeat
my	PRON	my
signal	NOUN	signal
,	PUNCT	,
”	PUNCT	""""
and	CCONJ	and
he	PRON	he
signed	VERB	sign
off	ADP	off
with	ADP	with
“	PUNCT	""""
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
”	PUNCT	""""
“	PUNCT	""""
That	DET	that
would	AUX	would
be	AUX	be
David	PROPN	David
Innes	PROPN	Innes
,	PUNCT	,
”	PUNCT	""""
mused	VERB	muse
Jason	PROPN	Jason
.	PUNCT	.
“	PUNCT	""""
Emperor	PROPN	Emperor
of	ADP	of
Pellucidar	PROPN	Pellucidar
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
added	VERB	add
.	PUNCT	.
Jason	PROPN	Jason
sent	VERB	send
the	DET	the
message	NOUN	message
,	PUNCT	,
“	PUNCT	""""
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
D.I.	PROPN	D.I.
,	PUNCT	,
”	PUNCT	""""
followed	VERB	follow
by	ADP	by
,	PUNCT	,
“	PUNCT	""""
what	PRON	what
station	NOUN	station
is	AUX	be
this	DET	this
,	PUNCT	,
”	PUNCT	""""
and	CCONJ	and
“	PUNCT	""""
who	PRON	who
is	AUX	be
sending	VERB	send
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
This	DET	this
is	AUX	be
the	DET	the
Imperial	PROPN	Imperial
Observatory	PROPN	Observatory
at	ADP	at
Greenwich	PROPN	Greenwich
,	PUNCT	,
Pellucidar	PROPN	Pellucidar
;	PUNCT	;
Abner	PROPN	Abner
Perry	PROPN	Perry
sending	PROPN	sending
.	PUNCT	.
Who	PRON	who
are	AUX	be
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
This	DET	this
is	AUX	be
the	DET	the
private	ADJ	private
experimental	ADJ	experimental
laboratory	NOUN	laboratory
of	ADP	of
Jason	PROPN	Jason
Gridley	PROPN	Gridley
,	PUNCT	,
Tarzana	PROPN	Tarzana
,	PUNCT	,
California	PROPN	California
;	PUNCT	;
Gridley	PROPN	Gridley
sending	VERB	send
,	PUNCT	,
”	PUNCT	""""
replied	VERB	reply
Jason	PROPN	Jason
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
want	VERB	want
to	PART	to
get	VERB	get
into	ADP	into
communication	NOUN	communication
with	ADP	with
Edgar	PROPN	Edgar
Rice	PROPN	Rice
Burroughs	PROPN	Burroughs
;	PUNCT	;
do	AUX	do
you	PRON	you
know	VERB	know
him	PRON	he
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
He	PRON	he
is	AUX	be
sitting	VERB	sit
here	ADV	here
,	PUNCT	,
listening	VERB	listen
in	ADP	in
with	ADP	with
me	PRON	I
,	PUNCT	,
”	PUNCT	""""
replied	VERB	reply
Jason	PROPN	Jason
.	PUNCT	.
“	PUNCT	""""
Thank	VERB	thank
God	PROPN	God
,	PUNCT	,
if	SCONJ	if
that	DET	that
is	AUX	be
true	ADJ	true
,	PUNCT	,
but	CCONJ	but
how	SCONJ	how
am	AUX	be
I	PRON	I
to	PART	to
know	VERB	know
that	SCONJ	that
it	PRON	it
is	AUX	be
true	ADJ	true
?	PUNCT	?
”	PUNCT	""""
demanded	VERB	demand
Perry	PROPN	Perry
.	PUNCT	.
I	PRON	I
hastily	ADV	hastily
scribbled	VERB	scribble
a	DET	a
note	NOUN	note
to	ADP	to
Jason	PROPN	Jason
:	PUNCT	:
“	PUNCT	""""
Ask	VERB	ask
him	PRON	he
if	SCONJ	if
he	PRON	he
recalls	VERB	recall
the	DET	the
fire	NOUN	fire
in	ADP	in
his	PRON	his
first	ADJ	first
gunpowder	NOUN	gunpowder
factory	NOUN	factory
and	CCONJ	and
that	SCONJ	that
the	DET	the
building	NOUN	building
would	AUX	would
have	AUX	have
been	AUX	be
destroyed	VERB	destroy
had	AUX	have
they	PRON	they
not	PART	not
extinguished	VERB	extinguish
the	DET	the
fire	NOUN	fire
by	ADP	by
shoveling	VERB	shovel
his	PRON	his
gunpowder	NOUN	gunpowder
onto	ADP	onto
it	PRON	it
?	PUNCT	?
”	PUNCT	""""
Jason	PROPN	Jason
grinned	VERB	grin
as	ADP	as
he	PRON	he
read	VERB	read
the	DET	the
note	NOUN	note
,	PUNCT	,
and	CCONJ	and
sent	VERB	send
it	PRON	it
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
was	AUX	be
unkind	ADJ	unkind
of	ADP	of
David	PROPN	David
to	PART	to
tell	VERB	tell
of	ADP	of
that	DET	that
,	PUNCT	,
”	PUNCT	""""
came	VERB	come
back	ADV	back
the	DET	the
reply	NOUN	reply
,	PUNCT	,
“	PUNCT	""""
but	CCONJ	but
now	ADV	now
I	PRON	I
know	VERB	know
that	SCONJ	that
Burroughs	PROPN	Burroughs
is	AUX	be
indeed	ADV	indeed
there	ADV	there
,	PUNCT	,
as	ADP	as
only	ADV	only
he	PRON	he
could	AUX	could
have	AUX	have
known	VERB	know
of	ADP	of
that	DET	that
incident	NOUN	incident
.	PUNCT	.
I	PRON	I
have	AUX	have
a	DET	a
long	ADJ	long
message	NOUN	message
for	ADP	for
him	PRON	he
.	PUNCT	.
Are	AUX	be
you	PRON	you
ready	ADJ	ready
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
”	PUNCT	""""
replied	VERB	reply
Jason	PROPN	Jason
.	PUNCT	.
“	PUNCT	""""
Then	ADV	then
stand	VERB	stand
by	ADP	by
.	PUNCT	.
”	PUNCT	""""
And	CCONJ	and
this	DET	this
is	AUX	be
the	DET	the
message	NOUN	message
that	PRON	that
Abner	PROPN	Abner
Perry	PROPN	Perry
sent	VERB	send
from	ADP	from
the	DET	the
bowels	NOUN	bowel
of	ADP	of
the	DET	the
earth	NOUN	earth
;	PUNCT	;
from	ADP	from
The	DET	the
Empire	PROPN	Empire
of	ADP	of
Pellucidar	PROPN	Pellucidar
.	PUNCT	.
INTRODUCTION	NOUN	introduction
It	PRON	it
must	AUX	must
be	AUX	be
some	DET	some
fifteen	NUM	fifteen
years	NOUN	year
since	SCONJ	since
David	PROPN	David
Innes	PROPN	Innes
and	CCONJ	and
I	PRON	I
broke	VERB	break
through	ADP	through
the	DET	the
inner	ADJ	inner
surface	NOUN	surface
of	ADP	of
the	DET	the
earth	NOUN	earth
's	PART	's
crust	NOUN	crust
and	CCONJ	and
emerged	VERB	emerge
into	ADP	into
savage	ADJ	savage
Pellucidar	PROPN	Pellucidar
,	PUNCT	,
but	CCONJ	but
when	SCONJ	when
a	DET	a
stationary	ADJ	stationary
sun	NOUN	sun
hangs	VERB	hang
eternally	ADV	eternally
at	ADP	at
high	ADJ	high
noon	NOUN	noon
and	CCONJ	and
there	PRON	there
is	AUX	be
no	DET	no
restless	ADJ	restless
moon	NOUN	moon
and	CCONJ	and
there	PRON	there
are	AUX	be
no	DET	no
stars	NOUN	star
,	PUNCT	,
time	NOUN	time
is	AUX	be
measureless	ADJ	measureless
and	CCONJ	and
so	SCONJ	so
it	PRON	it
may	AUX	may
have	AUX	have
been	AUX	be
a	DET	a
hundred	NUM	hundred
years	NOUN	year
ago	ADV	ago
or	CCONJ	or
one	NUM	one
.	PUNCT	.
Who	PRON	who
knows	VERB	know
?	PUNCT	?
Of	ADV	of
course	ADV	course
,	PUNCT	,
since	SCONJ	since
David	PROPN	David
returned	VERB	return
to	ADP	to
earth	NOUN	earth
and	CCONJ	and
brought	VERB	bring
back	ADV	back
many	ADJ	many
of	ADP	of
the	DET	the
blessings	NOUN	blessing
of	ADP	of
civilization	NOUN	civilization
we	PRON	we
have	AUX	have
had	AUX	have
the	DET	the
means	NOUN	mean
to	PART	to
measure	VERB	measure
time	NOUN	time
,	PUNCT	,
but	CCONJ	but
the	DET	the
people	NOUN	people
did	AUX	do
not	PART	not
like	VERB	like
it	PRON	it
.	PUNCT	.
They	PRON	they
found	VERB	find
that	SCONJ	that
it	PRON	it
put	VERB	put
restrictions	NOUN	restriction
and	CCONJ	and
limitations	NOUN	limitation
upon	SCONJ	upon
them	PRON	they
that	PRON	that
they	PRON	they
never	ADV	never
had	AUX	have
felt	VERB	feel
before	ADV	before
and	CCONJ	and
they	PRON	they
came	VERB	come
to	PART	to
hate	VERB	hate
it	PRON	it
and	CCONJ	and
ignore	VERB	ignore
it	PRON	it
until	ADP	until
David	PROPN	David
,	PUNCT	,
in	ADP	in
the	DET	the
goodness	NOUN	goodness
of	ADP	of
his	PRON	his
heart	NOUN	heart
,	PUNCT	,
issued	VERB	issue
an	DET	an
edict	NOUN	edict
abolishing	VERB	abolish
time	NOUN	time
in	ADP	in
Pellucidar	PROPN	Pellucidar
.	PUNCT	.
It	PRON	it
seemed	VERB	seem
a	DET	a
backward	ADJ	backward
step	NOUN	step
to	ADP	to
me	PRON	I
,	PUNCT	,
but	CCONJ	but
I	PRON	I
am	AUX	be
resigned	VERB	resign
now	ADV	now
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
perhaps	ADV	perhaps
,	PUNCT	,
happier	ADJ	happy
,	PUNCT	,
for	ADP	for
when	SCONJ	when
all	DET	all
is	AUX	be
said	VERB	say
and	CCONJ	and
done	VERB	do
,	PUNCT	,
time	NOUN	time
is	AUX	be
a	DET	a
hard	ADJ	hard
master	NOUN	master
,	PUNCT	,
as	ADP	as
you	PRON	you
of	ADP	of
the	DET	the
outer	ADJ	outer
world	NOUN	world
,	PUNCT	,
who	PRON	who
are	AUX	be
slaves	NOUN	slave
of	ADP	of
the	DET	the
sun	NOUN	sun
,	PUNCT	,
would	AUX	would
be	AUX	be
forced	VERB	force
to	PART	to
admit	VERB	admit
were	AUX	be
you	PRON	you
to	PART	to
give	VERB	give
the	DET	the
matter	NOUN	matter
thought	NOUN	thought
.	PUNCT	.
Here	ADV	here
,	PUNCT	,
in	ADP	in
Pellucidar	PROPN	Pellucidar
,	PUNCT	,
we	PRON	we
eat	VERB	eat
when	SCONJ	when
we	PRON	we
are	AUX	be
hungry	ADJ	hungry
,	PUNCT	,
we	PRON	we
sleep	VERB	sleep
when	SCONJ	when
we	PRON	we
are	AUX	be
tired	ADJ	tired
,	PUNCT	,
we	PRON	we
set	VERB	set
out	ADP	out
upon	SCONJ	upon
journeys	NOUN	journey
when	SCONJ	when
we	PRON	we
leave	VERB	leave
and	CCONJ	and
we	PRON	we
arrive	VERB	arrive
at	ADP	at
our	PRON	our
destinations	NOUN	destination
when	SCONJ	when
we	PRON	we
get	VERB	get
there	ADV	there
;	PUNCT	;
nor	CCONJ	nor
are	AUX	be
we	PRON	we
old	ADJ	old
because	SCONJ	because
the	DET	the
earth	NOUN	earth
has	AUX	have
circled	VERB	circle
the	DET	the
sun	NOUN	sun
seventy	NUM	seventy
times	NOUN	time
since	SCONJ	since
our	PRON	our
birth	NOUN	birth
,	PUNCT	,
for	ADP	for
we	PRON	we
do	AUX	do
not	PART	not
know	VERB	know
that	SCONJ	that
this	DET	this
has	AUX	have
occurred	VERB	occur
.	PUNCT	.
Perhaps	ADV	perhaps
I	PRON	I
have	AUX	have
been	AUX	be
here	ADV	here
fifteen	NUM	fifteen
years	NOUN	year
,	PUNCT	,
but	CCONJ	but
what	PRON	what
matter	NOUN	matter
.	PUNCT	.
When	SCONJ	when
I	PRON	I
came	VERB	come
I	PRON	I
knew	VERB	know
nothing	PRON	nothing
of	ADP	of
radio	NOUN	radio
—	PUNCT	—
my	PRON	my
researches	NOUN	research
and	CCONJ	and
studies	NOUN	study
were	AUX	be
along	ADP	along
other	ADJ	other
lines	NOUN	line
—	PUNCT	—
but	CCONJ	but
when	SCONJ	when
David	PROPN	David
came	VERB	come
back	ADV	back
from	ADP	from
the	DET	the
outer	ADJ	outer
world	NOUN	world
he	PRON	he
brought	VERB	bring
many	ADJ	many
scientific	ADJ	scientific
works	NOUN	work
and	CCONJ	and
from	ADP	from
these	DET	these
I	PRON	I
learned	VERB	learn
all	DET	all
that	PRON	that
I	PRON	I
know	VERB	know
of	ADP	of
radio	NOUN	radio
,	PUNCT	,
which	DET	which
has	AUX	have
been	AUX	be
enough	ADJ	enough
to	PART	to
permit	VERB	permit
me	PRON	I
to	PART	to
erect	VERB	erect
two	NUM	two
successful	ADJ	successful
stations	NOUN	station
;	PUNCT	;
one	NUM	one
here	ADV	here
at	ADP	at
Greenwich	PROPN	Greenwich
and	CCONJ	and
one	NUM	one
at	ADP	at
the	DET	the
capital	NOUN	capital
of	ADP	of
The	DET	the
Empire	PROPN	Empire
of	ADP	of
Pellucidar	PROPN	Pellucidar
.	PUNCT	.
But	CCONJ	but
,	PUNCT	,
try	VERB	try
as	ADP	as
I	PRON	I
would	AUX	would
,	PUNCT	,
I	PRON	I
never	ADV	never
could	AUX	could
get	VERB	get
anything	PRON	anything
from	ADP	from
the	DET	the
outer	ADJ	outer
world	NOUN	world
,	PUNCT	,
and	CCONJ	and
after	ADP	after
a	DET	a
while	NOUN	while
I	PRON	I
gave	VERB	give
up	ADP	up
trying	VERB	try
,	PUNCT	,
convinced	VERB	convince
that	SCONJ	that
the	DET	the
earth	NOUN	earth
's	PART	's
crust	NOUN	crust
was	AUX	be
impervious	ADJ	impervious
to	ADP	to
radio	NOUN	radio
.	PUNCT	.
In	ADP	in
fact	NOUN	fact
we	PRON	we
used	VERB	use
our	PRON	our
stations	NOUN	station
but	CCONJ	but
seldom	ADV	seldom
,	PUNCT	,
for	CCONJ	for
,	PUNCT	,
after	ADV	after
all	ADV	all
,	PUNCT	,
Pellucidar	PROPN	Pellucidar
is	AUX	be
only	ADV	only
commencing	VERB	commence
to	PART	to
emerge	VERB	emerge
from	ADP	from
the	DET	the
stone	NOUN	stone
age	NOUN	age
,	PUNCT	,
and	CCONJ	and
in	ADP	in
the	DET	the
economy	NOUN	economy
of	ADP	of
the	DET	the
stone	NOUN	stone
age	NOUN	age
there	PRON	there
seems	VERB	seem
to	PART	to
be	AUX	be
no	DET	no
crying	VERB	cry
need	NOUN	need
for	ADP	for
radio	NOUN	radio
.	PUNCT	.
But	CCONJ	but
sometimes	ADV	sometimes
I	PRON	I
played	VERB	play
with	ADP	with
it	PRON	it
and	CCONJ	and
upon	SCONJ	upon
several	ADJ	several
occasions	NOUN	occasion
I	PRON	I
thought	VERB	think
that	SCONJ	that
I	PRON	I
heard	VERB	hear
voices	NOUN	voice
and	CCONJ	and
other	ADJ	other
sounds	NOUN	sound
that	PRON	that
were	AUX	be
not	PART	not
of	ADP	of
Pellucidar	PROPN	Pellucidar
.	PUNCT	.
They	PRON	they
were	AUX	be
too	ADV	too
faint	ADJ	faint
to	PART	to
be	AUX	be
more	ADJ	more
than	ADP	than
vague	ADJ	vague
suggestions	NOUN	suggestion
of	ADP	of
intriguing	ADJ	intriguing
possibilities	NOUN	possibility
,	PUNCT	,
but	CCONJ	but
yet	ADV	yet
they	PRON	they
did	AUX	do
suggest	VERB	suggest
something	PRON	something
most	ADV	most
alluring	ADJ	alluring
,	PUNCT	,
and	CCONJ	and
so	CCONJ	so
I	PRON	I
set	VERB	set
myself	PRON	myself
to	ADP	to
making	VERB	make
changes	NOUN	change
and	CCONJ	and
adjustments	NOUN	adjustment
until	ADP	until
this	DET	this
wonderful	ADJ	wonderful
thing	NOUN	thing
that	PRON	that
has	AUX	have
happened	VERB	happen
but	CCONJ	but
now	ADV	now
was	AUX	be
made	VERB	make
possible	ADJ	possible
.	PUNCT	.
And	CCONJ	and
my	PRON	my
delight	NOUN	delight
in	ADP	in
being	AUX	be
able	ADJ	able
to	PART	to
talk	VERB	talk
with	ADP	with
